GRID_224.6,224.6,226.85
GRID_224.58,224.58,226.83
GRID_226.82,226.82,229.09
GRID_233.75,233.75,236.09
GRID_233.72,233.72,236.06
GRID_233.7,233.7,236.04
GRID_238.41,238.41,240.8
GRID_231.41,231.41,233.73
GRID_231.38,231.38,233.7
GRID_231.36,231.36,233.68
GRID_236.03,236.03,238.39
GRID_245.66,245.66,248.12
GRID_245.69,245.69,248.15
GRID_248.11,248.11,250.59
GRID_250.6,250.6,253.1
GRID_253.11,253.11,255.64
GRID_260.83,260.83,263.43
GRID_263.44,263.44,266.07
GRID_268.77,268.77,271.45
GRID_268.74,268.74,271.42
GRID_271.42,271.42,274.13
GRID_274.14,274.14,276.88
GRID_274.11,274.11,276.85
GRID_276.86,276.86,279.63
GRID_291.09,291.09,294
GRID_288.15,288.15,291.03
GRID_296.94,296.94,299.91
GRID_299.91,299.91,302.91
GRID_309.03,309.03,312.12
GRID_309,309,312.09
GRID_308.97,308.97,312.06
GRID_308.94,308.94,312.03
GRID_302.91,302.91,305.94
GRID_315.17,315.17,318.32
GRID_315.14,315.14,318.29
GRID_315.09,315.09,318.24
GRID_315.05,315.05,318.2
GRID_315.11,315.11,318.26
GRID_337.88,337.88,341.26
GRID_331.18,331.18,334.5
GRID_341.25,341.25,344.67
GRID_344.67,344.67,348.12
GRID_324.66,324.66,327.91
GRID_324.63,324.63,327.88
GRID_348.11,348.11,351.59
GRID_392.23,392.23,396.15
GRID_392.19,392.19,396.11
GRID_384.55,384.55,388.39
GRID_384.51,384.51,388.35
GRID_384.47,384.47,388.31
GRID_348.08,348.08,351.56
GRID_351.56,351.56,355.07
GRID_355.07,355.07,358.62
GRID_358.63,358.63,362.21
GRID_358.59,358.59,362.17
GRID_362.17,362.17,365.79
GRID_362.14,362.14,365.76
GRID_365.77,365.77,369.42
GRID_373.16,373.16,376.89
GRID_380.7,380.7,384.51
GRID_380.66,380.66,384.47
GRID_380.63,380.63,384.43
GRID_376.85,376.85,380.62
GRID_376.82,376.82,380.59
GRID_312.02,312.02,315.14
GRID_311.99,311.99,315.11
GRID_311.94,311.94,315.06
GRID_311.9,311.9,315.02
GRID_311.96,311.96,315.08
GRID_334.5,334.5,337.85
GRID_327.87,327.87,331.15
GRID_321.41,321.41,324.63
GRID_321.38,321.38,324.6
GRID_324.59,324.59,327.84
GRID_331.16,331.16,334.47
GRID_321.34,321.34,324.56
GRID_337.84,337.84,341.22
GRID_341.22,341.22,344.64
GRID_344.63,344.63,348.08
GRID_344.6,344.6,348.05
GRID_348.04,348.04,351.52
GRID_351.52,351.52,355.03
GRID_327.85,327.85,331.13
GRID_355.04,355.04,358.59
GRID_355,355,358.55
GRID_358.55,358.55,362.13
GRID_358.52,358.52,362.1
GRID_362.11,362.11,365.73
GRID_369.43,369.43,373.12
GRID_373.08,373.08,376.81
GRID_373.05,373.05,376.78
GRID_376.89,376.89,380.66
GRID_365.74,365.74,369.39
GRID_369.35,369.35,373.04
GRID_369.32,369.32,373.01
GRID_388.31,388.31,392.19
GRID_388.27,388.27,392.15
GRID_404.14,404.14,408.18
GRID_408.19,408.19,412.27
GRID_408.15,408.15,412.23
GRID_433.25,433.25,437.59
GRID_433.21,433.21,437.55
GRID_433.18,433.18,437.52
GRID_446.39,446.39,450.85
GRID_420.6,420.6,424.81
GRID_420.56,420.56,424.77
GRID_420.51,420.51,424.72
GRID_424.72,424.72,428.97
GRID_424.67,424.67,428.92
GRID_455.41,455.41,459.96
GRID_459.96,459.96,464.56
GRID_441.93,441.93,446.35
GRID_455.36,455.36,459.91
GRID_437.51,437.51,441.89
GRID_450.86,450.86,455.36
GRID_450.81,450.81,455.31
GRID_420.47,420.47,424.68
GRID_420.42,420.42,424.63
GRID_428.92,428.92,433.21
GRID_428.88,428.88,433.17
GRID_428.85,428.85,433.14
GRID_433.13,433.13,437.47
GRID_446.35,446.35,450.81
GRID_446.3,446.3,450.76
GRID_373.12,373.12,376.85
GRID_384.43,384.43,388.27
GRID_384.39,384.39,388.23
GRID_400.1,400.1,404.1
GRID_404.11,404.11,408.15
GRID_404.07,404.07,408.11
GRID_380.59,380.59,384.39
GRID_380.55,380.55,384.35
GRID_396.1,396.1,400.06
GRID_365.66,365.66,369.31
GRID_365.63,365.63,369.28
GRID_369.39,369.39,373.08
GRID_376.78,376.78,380.55
GRID_376.74,376.74,380.51
GRID_373.01,373.01,376.74
GRID_372.97,372.97,376.7
GRID_400.07,400.07,404.07
GRID_400.03,400.03,404.03
GRID_392.14,392.14,396.06
GRID_416.39,416.39,420.56
GRID_416.35,416.35,420.52
GRID_416.3,416.3,420.47
GRID_416.27,416.27,420.43
GRID_416.22,416.22,420.38
GRID_424.63,424.63,428.88
GRID_424.59,424.59,428.84
GRID_424.56,424.56,428.81
GRID_428.8,428.8,433.09
GRID_420.38,420.38,424.59
GRID_420.34,420.34,424.55
GRID_420.31,420.31,424.52
GRID_424.51,424.51,428.76
GRID_412.14,412.14,416.26
GRID_412.11,412.11,416.23
GRID_412.06,412.06,416.18
GRID_412.23,412.23,416.35
GRID_412.19,412.19,416.31
GRID_408.02,408.02,412.1
GRID_407.99,407.99,412.07
GRID_407.94,407.94,412.02
GRID_408.11,408.11,412.19
GRID_408.07,408.07,412.15
GRID_416.18,416.18,420.34
GRID_416.14,416.14,420.3
GRID_416.11,416.11,420.27
GRID_420.26,420.26,424.47
GRID_416.06,416.06,420.22
GRID_441.89,441.89,446.31
GRID_441.84,441.84,446.26
GRID_464.56,464.56,469.2
GRID_464.51,464.51,469.15
GRID_464.47,464.47,469.11
GRID_469.12,469.12,473.81
GRID_473.76,473.76,478.5
GRID_473.81,473.81,478.55
GRID_488.16,488.16,493.04
GRID_493.04,493.04,497.97
GRID_492.98,492.98,497.91
GRID_497.91,497.91,502.89
GRID_478.5,478.5,483.28
GRID_523.52,523.52,528.76
GRID_528.76,528.76,534.05
GRID_534.04,534.04,539.38
GRID_539.38,539.38,544.78
GRID_544.77,544.77,550.21
GRID_544.72,544.72,550.16
GRID_544.66,544.66,550.1
GRID_550.1,550.1,555.6
GRID_550.05,550.05,555.55
GRID_549.99,549.99,555.49
GRID_555.5,555.5,561.05
GRID_555.44,555.44,560.99
GRID_555.38,555.38,560.93
GRID_555.32,555.32,560.87
GRID_555.26,555.26,560.81
GRID_560.82,560.82,566.42
GRID_572.14,572.14,577.86
GRID_577.85,577.85,583.63
GRID_577.8,577.8,583.58
GRID_595.45,595.45,601.4
GRID_613.61,613.61,619.75
GRID_632.26,632.26,638.59
GRID_632.2,632.2,638.53
GRID_632.15,632.15,638.48
GRID_613.55,613.55,619.69
GRID_691.78,691.78,698.7
GRID_671.37,671.37,678.08
GRID_678.08,678.08,684.86
GRID_698.7,698.7,705.69
GRID_705.69,705.69,712.75
GRID_712.75,712.75,719.88
GRID_719.88,719.88,727.08
GRID_719.81,719.81,727.01
GRID_734.34,734.34,741.69
GRID_734.27,734.27,741.62
GRID_741.61,741.61,749.03
GRID_749.03,749.03,756.52
GRID_748.95,748.95,756.44
GRID_756.44,756.44,764
GRID_607.47,607.47,613.55
GRID_607.41,607.41,613.49
GRID_625.94,625.94,632.2
GRID_625.88,625.88,632.14
GRID_625.83,625.83,632.09
GRID_664.66,664.66,671.3
GRID_684.86,684.86,691.71
GRID_671.3,671.3,678.01
GRID_658.01,658.01,664.59
GRID_651.43,651.43,657.94
GRID_664.59,664.59,671.23
GRID_518.28,518.28,523.47
GRID_523.47,523.47,528.71
GRID_528.7,528.7,533.99
GRID_533.99,533.99,539.33
GRID_539.32,539.32,544.72
GRID_539.27,539.27,544.67
GRID_539.21,539.21,544.61
GRID_544.6,544.6,550.04
GRID_544.55,544.55,549.99
GRID_544.49,544.49,549.94
GRID_549.95,549.95,555.44
GRID_549.89,549.89,555.38
GRID_549.83,549.83,555.32
GRID_549.77,549.77,555.26
GRID_549.71,549.71,555.2
GRID_555.21,555.21,560.76
GRID_566.42,566.42,572.08
GRID_572.07,572.07,577.79
GRID_572.02,572.02,577.74
GRID_589.5,589.5,595.39
GRID_601.4,601.4,607.41
GRID_601.34,601.34,607.35
GRID_595.39,595.39,601.34
GRID_595.33,595.33,601.28
GRID_619.68,619.68,625.88
GRID_619.62,619.62,625.82
GRID_619.57,619.57,625.77
GRID_644.92,644.92,651.36
GRID_657.94,657.94,664.52
GRID_678.01,678.01,684.79
GRID_691.71,691.71,698.63
GRID_698.63,698.63,705.62
GRID_705.62,705.62,712.68
GRID_712.68,712.68,719.81
GRID_712.61,712.61,719.74
GRID_698.56,698.56,705.55
GRID_691.64,691.64,698.56
GRID_691.57,691.57,698.49
GRID_705.55,705.55,712.61
GRID_705.48,705.48,712.54
GRID_727,727,734.27
GRID_726.93,726.93,734.2
GRID_734.19,734.19,741.54
GRID_741.54,741.54,748.96
GRID_741.46,741.46,748.88
GRID_734.12,734.12,741.47
GRID_734.05,734.05,741.39
GRID_748.88,748.88,756.36
GRID_764.01,764.01,771.65
GRID_771.66,771.66,779.37
GRID_771.58,771.58,779.29
GRID_779.29,779.29,787.08
GRID_787.08,787.08,794.95
GRID_794.94,794.94,802.89
GRID_794.87,794.87,802.82
GRID_794.79,794.79,802.74
GRID_802.73,802.73,810.76
GRID_810.76,810.76,818.87
GRID_810.69,810.69,818.8
GRID_835.42,835.42,843.78
GRID_835.33,835.33,843.69
GRID_843.68,843.68,852.11
GRID_869.42,869.42,878.11
GRID_869.33,869.33,878.02
GRID_914.04,914.04,923.18
GRID_932.5,932.5,941.83
GRID_941.83,941.83,951.25
GRID_951.25,951.25,960.76
GRID_960.76,960.76,970.37
GRID_970.37,970.37,980.07
GRID_970.27,970.27,979.97
GRID_979.97,979.97,989.77
GRID_979.87,979.87,989.67
GRID_989.67,989.67,999.57
GRID_1009.67,1009.67,1019.77
GRID_1019.77,1019.77,1029.97
GRID_1115.41,1115.41,1126.56
GRID_1029.97,1029.97,1040.27
GRID_1040.26,1040.26,1050.66
GRID_1050.67,1050.67,1061.17
GRID_1061.17,1061.17,1071.78
GRID_1071.78,1071.78,1082.5
GRID_1082.51,1082.51,1093.33
GRID_1082.4,1082.4,1093.22
GRID_786.99,786.99,794.86
GRID_786.92,786.92,794.79
GRID_786.84,786.84,794.71
GRID_794.7,794.7,802.65
GRID_802.65,802.65,810.68
GRID_802.58,802.58,810.61
GRID_827.07,827.07,835.34
GRID_826.98,826.98,835.25
GRID_835.24,835.24,843.6
GRID_860.73,860.73,869.33
GRID_860.64,860.64,869.24
GRID_904.9,904.9,913.95
GRID_895.85,895.85,904.81
GRID_923.18,923.18,932.41
GRID_932.41,932.41,941.74
GRID_941.74,941.74,951.15
GRID_951.15,951.15,960.66
GRID_960.67,960.67,970.27
GRID_960.57,960.57,970.17
GRID_970.17,970.17,979.87
GRID_970.07,970.07,979.77
GRID_979.77,979.77,989.57
GRID_999.57,999.57,1009.57
GRID_1009.57,1009.57,1019.67
GRID_1019.67,1019.67,1029.87
GRID_1029.86,1029.86,1040.16
GRID_1040.16,1040.16,1050.56
GRID_989.57,989.57,999.47
GRID_999.47,999.47,1009.47
GRID_1009.47,1009.47,1019.57
GRID_1019.56,1019.56,1029.76
GRID_1029.76,1029.76,1040.06
GRID_1050.56,1050.56,1061.06
GRID_1061.06,1061.06,1071.67
GRID_1104.26,1104.26,1115.3
GRID_1071.68,1071.68,1082.4
GRID_1071.58,1071.58,1082.29
GRID_1126.56,1126.56,1137.83
GRID_1137.83,1137.83,1149.21
GRID_1160.7,1160.7,1172.31
GRID_1172.31,1172.31,1184.03
GRID_1184.03,1184.03,1195.87
GRID_1195.87,1195.87,1207.83
GRID_1232.11,1232.11,1244.43
GRID_1269.44,1269.44,1282.13
GRID_1160.59,1160.59,1172.19
GRID_1172.19,1172.19,1183.91
GRID_1149.21,1149.21,1160.7
GRID_1115.29,1115.29,1126.45
GRID_1126.45,1126.45,1137.72
GRID_1149.09,1149.09,1160.58
GRID_1148.98,1148.98,1160.47
GRID_1160.47,1160.47,1172.07
GRID_1207.83,1207.83,1219.91
GRID_1183.91,1183.91,1195.75
GRID_1219.91,1219.91,1232.11
GRID_1219.79,1219.79,1231.99
GRID_1244.43,1244.43,1256.87
GRID_969.97,969.97,979.67
GRID_979.67,979.67,989.47
GRID_989.48,989.48,999.37
GRID_999.38,999.38,1009.37
GRID_1009.36,1009.36,1019.46
GRID_1019.46,1019.46,1029.66
GRID_1040.05,1040.05,1050.45
GRID_1050.45,1050.45,1060.95
GRID_1093.22,1093.22,1104.15
GRID_1060.96,1060.96,1071.57
GRID_1060.86,1060.86,1071.47
GRID_941.64,941.64,951.05
GRID_951.06,951.06,960.57
GRID_950.96,950.96,960.47
GRID_960.47,960.47,970.07
GRID_960.37,960.37,969.97
GRID_960.27,960.27,969.87
GRID_969.87,969.87,979.57
GRID_979.59,979.59,989.38
GRID_989.39,989.39,999.28
GRID_999.27,999.27,1009.26
GRID_1009.27,1009.27,1019.36
GRID_1029.65,1029.65,1039.95
GRID_1039.95,1039.95,1050.34
GRID_1050.35,1050.35,1060.85
GRID_1050.25,1050.25,1060.75
GRID_1082.29,1082.29,1093.11
GRID_1104.14,1104.14,1115.18
GRID_1115.19,1115.19,1126.34
GRID_1137.72,1137.72,1149.1
GRID_1137.6,1137.6,1148.98
GRID_1137.49,1137.49,1148.87
GRID_1148.87,1148.87,1160.35
GRID_1172.07,1172.07,1183.79
GRID_1195.75,1195.75,1207.71
GRID_1207.71,1207.71,1219.79
GRID_1207.59,1207.59,1219.67
GRID_1183.79,1183.79,1195.63
GRID_1195.63,1195.63,1207.59
GRID_1195.51,1195.51,1207.47
GRID_1231.99,1231.99,1244.31
GRID_1256.87,1256.87,1269.44
GRID_1256.75,1256.75,1269.31
GRID_1282.13,1282.13,1294.95
GRID_1294.95,1294.95,1307.9
GRID_1334.19,1334.19,1347.53
GRID_1361.01,1361.01,1374.62
GRID_1416.27,1416.27,1430.43
GRID_1444.73,1444.73,1459.18
GRID_1488.51,1488.51,1503.4
GRID_1503.4,1503.4,1518.43
GRID_1518.43,1518.43,1533.61
GRID_1548.95,1548.95,1564.44
GRID_1564.44,1564.44,1580.08
GRID_1644.24,1644.24,1660.68
GRID_1711,1711,1728.11
GRID_1762.84,1762.84,1780.47
GRID_1728.11,1728.11,1745.39
GRID_1745.39,1745.39,1762.84
GRID_1745.21,1745.21,1762.66
GRID_1780.47,1780.47,1798.27
GRID_1710.83,1710.83,1727.94
GRID_1727.94,1727.94,1745.22
GRID_1727.76,1727.76,1745.04
GRID_1798.27,1798.27,1816.25
GRID_1816.25,1816.25,1834.41
GRID_1889.99,1889.99,1908.89
GRID_1986.4,1986.4,2006.26
GRID_2046.58,2046.58,2067.05
GRID_2067.05,2067.05,2087.72
GRID_2129.69,2129.69,2150.99
GRID_2306.15,2306.15,2329.21
GRID_2087.72,2087.72,2108.6
GRID_2108.6,2108.6,2129.69
GRID_2150.99,2150.99,2172.5
GRID_2172.5,2172.5,2194.23
GRID_2194.23,2194.23,2216.17
GRID_2108.39,2108.39,2129.48
GRID_2216.17,2216.17,2238.33
GRID_2238.33,2238.33,2260.71
GRID_2260.71,2260.71,2283.32
GRID_2283.32,2283.32,2306.15
GRID_2283.09,2283.09,2305.92
GRID_2172.29,2172.29,2194.01
GRID_2194.01,2194.01,2215.95
GRID_2215.95,2215.95,2238.11
GRID_2238.1,2238.1,2260.48
GRID_2329.21,2329.21,2352.5
GRID_2352.5,2352.5,2376.03
GRID_2376.03,2376.03,2399.79
GRID_2399.79,2399.79,2423.79
GRID_2423.79,2423.79,2448.03
GRID_2448.03,2448.03,2472.51
GRID_2472.51,2472.51,2497.24
GRID_2522.21,2522.21,2547.43
GRID_2572.9,2572.9,2598.63
GRID_2731.19,2731.19,2758.5
GRID_2758.5,2758.5,2786.09
GRID_2786.09,2786.09,2813.95
GRID_2813.95,2813.95,2842.09
GRID_2842.09,2842.09,2870.51
GRID_2870.51,2870.51,2899.22
GRID_2899.22,2899.22,2928.21
GRID_2928.21,2928.21,2957.49
GRID_2957.49,2957.49,2987.06
GRID_2704.15,2704.15,2731.19
GRID_2703.88,2703.88,2730.92
GRID_2447.78,2447.78,2472.26
GRID_2497.24,2497.24,2522.21
GRID_2547.43,2547.43,2572.9
GRID_2496.99,2496.99,2521.96
GRID_2598.63,2598.63,2624.62
GRID_2624.62,2624.62,2650.87
GRID_2650.87,2650.87,2677.38
GRID_2547.17,2547.17,2572.64
GRID_2677.38,2677.38,2704.15
GRID_2730.92,2730.92,2758.22
GRID_2677.11,2677.11,2703.88
GRID_2676.84,2676.84,2703.61
GRID_2598.37,2598.37,2624.36
GRID_2624.36,2624.36,2650.6
GRID_2521.96,2521.96,2547.18
GRID_2521.7,2521.7,2546.92
GRID_2472.27,2472.27,2496.99
GRID_2472.02,2472.02,2496.74
GRID_2496.74,2496.74,2521.71
GRID_2496.48,2496.48,2521.45
GRID_2572.64,2572.64,2598.37
GRID_2572.39,2572.39,2598.11
GRID_1927.98,1927.98,1947.26
GRID_1947.26,1947.26,1966.73
GRID_1966.73,1966.73,1986.4
GRID_2006.26,2006.26,2026.32
GRID_2026.32,2026.32,2046.58
GRID_1966.54,1966.54,1986.2
GRID_2026.11,2026.11,2046.38
GRID_2046.38,2046.38,2066.84
GRID_2066.84,2066.84,2087.51
GRID_2087.51,2087.51,2108.39
GRID_2129.48,2129.48,2150.77
GRID_2150.78,2150.78,2172.28
GRID_2087.31,2087.31,2108.18
GRID_2150.57,2150.57,2172.07
GRID_2260.49,2260.49,2283.09
GRID_2260.26,2260.26,2282.86
GRID_2172.07,2172.07,2193.79
GRID_2193.79,2193.79,2215.73
GRID_2215.72,2215.72,2237.88
GRID_2305.92,2305.92,2328.98
GRID_2328.98,2328.98,2352.26
GRID_2352.27,2352.27,2375.79
GRID_2375.79,2375.79,2399.55
GRID_2399.55,2399.55,2423.55
GRID_2423.55,2423.55,2447.79
GRID_2423.3,2423.3,2447.54
GRID_2650.61,2650.61,2677.11
GRID_2703.61,2703.61,2730.65
GRID_2650.34,2650.34,2676.84
GRID_2650.07,2650.07,2676.57
GRID_2598.12,2598.12,2624.1
GRID_2447.55,2447.55,2472.02
GRID_2447.3,2447.3,2471.77
GRID_2471.77,2471.77,2496.49
GRID_2471.52,2471.52,2496.23
GRID_2546.91,2546.91,2572.38
GRID_2546.67,2546.67,2572.13
GRID_2758.23,2758.23,2785.81
GRID_2676.57,2676.57,2703.34
GRID_2572.14,2572.14,2597.86
GRID_2521.44,2521.44,2546.66
GRID_2521.2,2521.2,2546.42
GRID_2624.1,2624.1,2650.34
GRID_2623.84,2623.84,2650.07
GRID_2623.57,2623.57,2649.8
GRID_2730.65,2730.65,2757.95
GRID_2649.8,2649.8,2676.3
GRID_2785.81,2785.81,2813.67
GRID_2813.67,2813.67,2841.81
GRID_2841.8,2841.8,2870.22
GRID_2703.34,2703.34,2730.38
GRID_2757.95,2757.95,2785.53
GRID_2785.53,2785.53,2813.39
GRID_2813.38,2813.38,2841.52
GRID_2870.23,2870.23,2898.93
GRID_2987.06,2987.06,3016.93
GRID_3016.93,3016.93,3047.1
GRID_2898.93,2898.93,2927.92
GRID_2927.92,2927.92,2957.19
GRID_3202.53,3202.53,3234.56
GRID_3234.56,3234.56,3266.91
GRID_3266.91,3266.91,3299.58
GRID_3365.91,3365.91,3399.57
GRID_3332.58,3332.58,3365.91
GRID_3332.25,3332.25,3365.57
GRID_3399.57,3399.57,3433.57
GRID_3433.57,3433.57,3467.91
GRID_3573,3573,3608.73
GRID_3830.74,3830.74,3869.05
GRID_4026.15,4026.15,4066.41
GRID_4189.62,4189.62,4231.52
GRID_3946.82,3946.82,3986.29
GRID_3986.29,3986.29,4026.15
GRID_3985.89,3985.89,4025.75
GRID_4066.41,4066.41,4107.07
GRID_4107.07,4107.07,4148.14
GRID_4148.14,4148.14,4189.62
GRID_4147.72,4147.72,4189.2
GRID_4231.52,4231.52,4273.84
GRID_4273.84,4273.84,4316.58
GRID_4316.58,4316.58,4359.75
GRID_4403.35,4403.35,4447.38
GRID_4582.14,4582.14,4627.96
GRID_4720.98,4720.98,4768.19
GRID_4359.75,4359.75,4403.35
GRID_4359.32,4359.32,4402.91
GRID_4447.38,4447.38,4491.85
GRID_4491.85,4491.85,4536.77
GRID_4536.77,4536.77,4582.14
GRID_4536.32,4536.32,4581.68
GRID_3108.35,3108.35,3139.43
GRID_3139.43,3139.43,3170.82
GRID_3170.82,3170.82,3202.53
GRID_3299.58,3299.58,3332.58
GRID_3170.5,3170.5,3202.21
GRID_3202.21,3202.21,3234.24
GRID_3234.24,3234.24,3266.58
GRID_3299.25,3299.25,3332.25
GRID_3298.93,3298.93,3331.92
GRID_3467.91,3467.91,3502.59
GRID_3502.59,3502.59,3537.62
GRID_3537.62,3537.62,3573
GRID_3365.57,3365.57,3399.23
GRID_3399.23,3399.23,3433.23
GRID_3537.27,3537.27,3572.64
GRID_3608.73,3608.73,3644.82
GRID_3644.82,3644.82,3681.27
GRID_3681.27,3681.27,3718.08
GRID_3718.08,3718.08,3755.26
GRID_3755.26,3755.26,3792.81
GRID_3792.81,3792.81,3830.74
GRID_3869.05,3869.05,3907.74
GRID_3907.74,3907.74,3946.82
GRID_3792.43,3792.43,3830.36
GRID_3907.35,3907.35,3946.43
GRID_3946.43,3946.43,3985.89
GRID_3946.03,3946.03,3985.49
GRID_3644.46,3644.46,3680.9
GRID_3680.9,3680.9,3717.71
GRID_3717.71,3717.71,3754.88
GRID_3754.88,3754.88,3792.43
GRID_3754.51,3754.51,3792.05
GRID_3680.53,3680.53,3717.34
GRID_4025.75,4025.75,4066
GRID_4066,4066,4106.66
GRID_3830.36,3830.36,3868.66
GRID_3868.66,3868.66,3907.35
GRID_3868.28,3868.28,3906.96
GRID_3906.97,3906.97,3946.04
GRID_3906.57,3906.57,3945.64
GRID_4106.66,4106.66,4147.73
GRID_4106.24,4106.24,4147.31
GRID_4189.2,4189.2,4231.1
GRID_4231.1,4231.1,4273.41
GRID_4273.41,4273.41,4316.15
GRID_4316.15,4316.15,4359.31
GRID_4315.73,4315.73,4358.88
GRID_4272.99,4272.99,4315.72
GRID_4272.57,4272.57,4315.3
GRID_4402.91,4402.91,4446.94
GRID_4446.93,4446.93,4491.4
GRID_4491.4,4491.4,4536.32
GRID_4490.96,4490.96,4535.87
GRID_4627.96,4627.96,4674.24
GRID_4674.24,4674.24,4720.98
GRID_4673.77,4673.77,4720.51
GRID_4768.19,4768.19,4815.87
GRID_4815.87,4815.87,4864.03
GRID_4864.03,4864.03,4912.67
GRID_5372.92,5372.92,5426.65
GRID_5647,5647,5703.47
GRID_5703.47,5703.47,5760.5
GRID_5760.5,5760.5,5818.11
GRID_5591.09,5591.09,5647
GRID_5590.53,5590.53,5646.44
GRID_5646.44,5646.44,5702.9
GRID_5818.11,5818.11,5876.29
GRID_5702.9,5702.9,5759.92
GRID_5876.29,5876.29,5935.05
GRID_5935.05,5935.05,5994.4
GRID_5994.4,5994.4,6054.34
GRID_6054.34,6054.34,6114.88
GRID_5759.93,5759.93,5817.53
GRID_6114.88,6114.88,6176.03
GRID_6176.03,6176.03,6237.79
GRID_6426.8,6426.8,6491.07
GRID_6754.64,6754.64,6822.19
GRID_7099.19,7099.19,7170.18
GRID_7241.88,7241.88,7314.3
GRID_7170.18,7170.18,7241.88
GRID_7314.3,7314.3,7387.44
GRID_7387.44,7387.44,7461.31
GRID_7169.46,7169.46,7241.16
GRID_5875.7,5875.7,5934.46
GRID_5934.46,5934.46,5993.8
GRID_5993.8,5993.8,6053.73
GRID_6237.79,6237.79,6300.17
GRID_6300.17,6300.17,6363.17
GRID_6053.73,6053.73,6114.27
GRID_6114.27,6114.27,6175.41
GRID_6363.17,6363.17,6426.8
GRID_6491.07,6491.07,6555.98
GRID_6555.98,6555.98,6621.54
GRID_6362.53,6362.53,6426.16
GRID_6621.54,6621.54,6687.76
GRID_6687.76,6687.76,6754.64
GRID_6822.19,6822.19,6890.41
GRID_6890.41,6890.41,6959.31
GRID_6959.31,6959.31,7028.9
GRID_7028.9,7028.9,7099.19
GRID_6687.09,6687.09,6753.96
GRID_7028.2,7028.2,7098.48
GRID_7098.48,7098.48,7169.46
GRID_7097.77,7097.77,7168.74
GRID_7461.31,7461.31,7535.92
GRID_7535.92,7535.92,7611.28
GRID_7241.16,7241.16,7313.57
GRID_7313.57,7313.57,7386.7
GRID_7841.9,7841.9,7920.32
GRID_8079.52,8079.52,8160.32
GRID_8160.32,8160.32,8241.92
GRID_8241.92,8241.92,8324.34
GRID_8324.34,8324.34,8407.58
GRID_8748.97,8748.97,8836.46
GRID_9380.07,9380.07,9473.87
GRID_9858.55,9858.55,9957.14
GRID_9957.14,9957.14,10056.71
GRID_10056.71,10056.71,10157.28
GRID_10157.28,10157.28,10258.85
GRID_10258.85,10258.85,10361.44
GRID_10465.05,10465.05,10569.7
GRID_10998.87,10998.87,11108.86
GRID_11219.95,11219.95,11332.15
GRID_11332.15,11332.15,11445.47
GRID_11675.52,11675.52,11792.28
GRID_12271.09,12271.09,12393.8
GRID_13965.64,13965.64,14105.3
GRID_15274.02,15274.02,15426.76
GRID_15426.76,15426.76,15581.03
GRID_15581.03,15581.03,15736.84
GRID_15736.84,15736.84,15894.21
GRID_15894.21,15894.21,16053.15
GRID_16053.15,16053.15,16213.68
GRID_16213.68,16213.68,16375.82
GRID_16375.82,16375.82,16539.58
GRID_16539.58,16539.58,16704.98
GRID_16704.98,16704.98,16872.03
GRID_16872.03,16872.03,17040.75
GRID_17040.75,17040.75,17211.16
GRID_16537.93,16537.93,16703.31
GRID_17211.16,17211.16,17383.27
GRID_17383.27,17383.27,17557.1
GRID_17557.1,17557.1,17732.67
GRID_17732.67,17732.67,17910
GRID_16703.31,16703.31,16870.34
GRID_16870.34,16870.34,17039.05
GRID_17910,17910,18089.1
GRID_18089.1,18089.1,18269.99
GRID_18269.99,18269.99,18452.69
GRID_18452.69,18452.69,18637.22
GRID_18637.22,18637.22,18823.59
GRID_14105.3,14105.3,14246.35
GRID_14246.35,14246.35,14388.81
GRID_14388.81,14388.81,14532.7
GRID_14532.7,14532.7,14678.03
GRID_14678.03,14678.03,14824.81
GRID_14824.81,14824.81,14973.06
GRID_14973.06,14973.06,15122.79
GRID_15122.79,15122.79,15274.02
GRID_15121.28,15121.28,15272.49
GRID_15272.49,15272.49,15425.22
GRID_15425.22,15425.22,15579.47
GRID_15579.47,15579.47,15735.27
GRID_15735.27,15735.27,15892.62
GRID_15892.62,15892.62,16051.54
GRID_16051.54,16051.54,16212.06
GRID_16212.06,16212.06,16374.18
GRID_16374.18,16374.18,16537.93
GRID_16372.55,16372.55,16536.28
GRID_14387.37,14387.37,14531.25
GRID_14531.25,14531.25,14676.56
GRID_14676.56,14676.56,14823.33
GRID_14823.33,14823.33,14971.56
GRID_13690.47,13690.47,13827.37
GRID_13827.37,13827.37,13965.64
GRID_13825.98,13825.98,13964.24
GRID_13964.25,13964.25,14103.89
GRID_14103.89,14103.89,14244.93
GRID_14244.92,14244.92,14387.37
GRID_14243.5,14243.5,14385.93
GRID_14385.94,14385.94,14529.8
GRID_14529.79,14529.79,14675.09
GRID_14675.1,14675.1,14821.85
GRID_14971.56,14971.56,15121.28
GRID_14970.07,14970.07,15119.77
GRID_15119.77,15119.77,15270.96
GRID_14102.47,14102.47,14243.5
GRID_14101.07,14101.07,14242.08
GRID_14242.08,14242.08,14384.5
GRID_14384.49,14384.49,14528.34
GRID_14528.35,14528.35,14673.63
GRID_15270.97,15270.97,15423.68
GRID_15423.68,15423.68,15577.91
GRID_15577.92,15577.92,15733.7
GRID_15733.69,15733.69,15891.03
GRID_17039.05,17039.05,17209.44
GRID_17209.44,17209.44,17381.53
GRID_17381.53,17381.53,17555.34
